Event_id,Ad_id,User_id,Date,Time,Time_of_day,Event_type,Campaign_id,Ad_platform,Ad_type,Target_gender,Target_age_group,Target_interests,campaign_id,campaign_name,start_date,end_date,total_budget,user_gender,user_age,country,location,user_interests
15695,190,5c67c,26-06-2025,07:09:36,Morning,Impression,33,Facebook,Image,Male,18-24,Technology,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Male,33,Australia,Port John,Photography
15695,190,5c67c,26-06-2025,07:09:36,Morning,Impression,33,Facebook,Image,Male,18-24,Photography,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Male,33,Australia,Port John,News
15695,190,5c67c,26-06-2025,07:09:36,Morning,Impression,33,Facebook,Image,Male,18-24,Technology,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Male,33,Australia,Port John,News
15695,190,5c67c,26-06-2025,07:09:36,Morning,Impression,33,Facebook,Image,Male,18-24,Photography,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Male,33,Australia,Port John,Food
15695,190,5c67c,26-06-2025,07:09:36,Morning,Impression,33,Facebook,Image,Male,18-24,Technology,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Male,33,Australia,Port John,Food
16356,72,203a5,08-07-2025,05:18:24,Night,Impression,32,Facebook,Image,All,35-44,Travel,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Female,29,Germany,Jamieberg,Photography
16356,72,203a5,08-07-2025,05:18:24,Night,Impression,32,Facebook,Image,All,35-44,Travel,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Female,29,Germany,Jamieberg,Art
19173,101,53339,27-06-2025,08:55:57,Morning,Impression,42,Facebook,Video,All,18-24,Art,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Female,20,Canada,Matthewmouth,Food
19173,101,53339,27-06-2025,08:55:57,Morning,Impression,42,Facebook,Video,All,18-24,Art,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Female,20,Canada,Matthewmouth,Gaming
19173,101,53339,27-06-2025,08:55:57,Morning,Impression,42,Facebook,Video,All,18-24,Art,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Female,20,Canada,Matthewmouth,Photography
28776,129,203a5,31-07-2025,01:12:27,Night,Impression,10,Facebook,Carousel,Female,35-44,Sports,10,Campaign_10_Winter,17-05-2025,21-07-2025,19669.27,Female,29,Germany,Jamieberg,Photography
28776,129,203a5,31-07-2025,01:12:27,Night,Impression,10,Facebook,Carousel,Female,35-44,Sports,10,Campaign_10_Winter,17-05-2025,21-07-2025,19669.27,Female,29,Germany,Jamieberg,Art
29211,187,4b1fd,01-08-2025,03:15:39,Night,Impression,31,Facebook,Image,All,25-34,Art,31,Campaign_31_Summer,27-05-2025,22-07-2025,72208.34,Male,24,United States,Herbertborough,Technology
29211,187,4b1fd,01-08-2025,03:15:39,Night,Impression,31,Facebook,Image,All,25-34,Art,31,Campaign_31_Summer,27-05-2025,22-07-2025,72208.34,Male,24,United States,Herbertborough,Fitness
29211,187,4b1fd,01-08-2025,03:15:39,Night,Impression,31,Facebook,Image,All,25-34,Art,31,Campaign_31_Summer,27-05-2025,22-07-2025,72208.34,Male,24,United States,Herbertborough,Travel
37254,166,0429c,02-08-2025,01:48:07,Night,Impression,14,Instagram,Image,All,All,Fashion,14,Campaign_14_Summer,15-04-2025,04-06-2025,39849.94,Male,26,United States,East Natashabury,Sports
37254,166,0429c,02-08-2025,01:48:07,Night,Impression,14,Instagram,Image,All,All,Fashion,14,Campaign_14_Summer,15-04-2025,04-06-2025,39849.94,Male,26,United States,East Natashabury,Fitness
47869,3,73f8a,18-07-2025,11:49:46,Morning,Impression,20,Instagram,Carousel,All,25-34,Technology,20,Campaign_20_Winter,17-02-2025,18-05-2025,98904.66,Male,19,United Kingdom,Justinview,Health
47869,3,73f8a,18-07-2025,11:49:46,Morning,Impression,20,Instagram,Carousel,All,25-34,Technology,20,Campaign_20_Winter,17-02-2025,18-05-2025,98904.66,Male,19,United Kingdom,Justinview,News
957,178,bf4c0,25-07-2025,00:17:06,Night,Impression,24,Facebook,Stories,All,18-24,Art,24,Campaign_24_Summer,30-03-2025,23-05-2025,56692.87,Male,36,Japan,Port Caitlinland,Gaming
957,178,bf4c0,25-07-2025,00:17:06,Night,Impression,24,Facebook,Stories,All,18-24,Art,24,Campaign_24_Summer,30-03-2025,23-05-2025,56692.87,Male,36,Japan,Port Caitlinland,Lifestyle
957,178,bf4c0,25-07-2025,00:17:06,Night,Impression,24,Facebook,Stories,All,18-24,Art,24,Campaign_24_Summer,30-03-2025,23-05-2025,56692.87,Male,36,Japan,Port Caitlinland,Fitness
1503,172,2c7bb,22-06-2025,09:29:39,Morning,Click,9,Facebook,Stories,Female,18-24,Fitness,9,Campaign_9_Launch,25-05-2025,13-07-2025,40094.07,Male,32,India,Leeville,Fitness
4029,175,3c051,26-05-2025,20:02:45,Evening,Impression,3,Facebook,Image,Male,25-34,Lifestyle,3,Campaign_3_Winter,04-05-2025,29-06-2025,14343.25,Male,34,United States,Brianamouth,Photography
4029,175,3c051,26-05-2025,20:02:45,Evening,Impression,3,Facebook,Image,Male,25-34,Fitness,3,Campaign_3_Winter,04-05-2025,29-06-2025,14343.25,Male,34,United States,Brianamouth,Photography
4029,175,3c051,26-05-2025,20:02:45,Evening,Impression,3,Facebook,Image,Male,25-34,Lifestyle,3,Campaign_3_Winter,04-05-2025,29-06-2025,14343.25,Male,34,United States,Brianamouth,Art
4029,175,3c051,26-05-2025,20:02:45,Evening,Impression,3,Facebook,Image,Male,25-34,Fitness,3,Campaign_3_Winter,04-05-2025,29-06-2025,14343.25,Male,34,United States,Brianamouth,Art
6745,178,e5799,24-07-2025,11:32:17,Morning,Purchase,24,Facebook,Stories,All,18-24,Art,24,Campaign_24_Summer,30-03-2025,23-05-2025,56692.87,Other,39,United States,Hoganburgh,Gaming
8219,157,4d21a,16-07-2025,22:52:27,Evening,Impression,32,Instagram,Stories,Male,All,News,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Female,48,Mexico,Port Hollyside,Art
8219,157,4d21a,16-07-2025,22:52:27,Evening,Impression,32,Instagram,Stories,Male,All,Sports,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Female,48,Mexico,Port Hollyside,Art
10481,144,96a4a,16-07-2025,08:59:59,Morning,Impression,34,Instagram,Stories,Female,18-24,Fitness,34,Campaign_34_Winter,10-07-2025,08-09-2025,26104.3,Other,36,Australia,South Kimberly,Lifestyle
10481,144,96a4a,16-07-2025,08:59:59,Morning,Impression,34,Instagram,Stories,Female,18-24,Health,34,Campaign_34_Winter,10-07-2025,08-09-2025,26104.3,Other,36,Australia,South Kimberly,Lifestyle
10481,144,96a4a,16-07-2025,08:59:59,Morning,Impression,34,Instagram,Stories,Female,18-24,Fitness,34,Campaign_34_Winter,10-07-2025,08-09-2025,26104.3,Other,36,Australia,South Kimberly,Food
10481,144,96a4a,16-07-2025,08:59:59,Morning,Impression,34,Instagram,Stories,Female,18-24,Health,34,Campaign_34_Winter,10-07-2025,08-09-2025,26104.3,Other,36,Australia,South Kimberly,Food
10481,144,96a4a,16-07-2025,08:59:59,Morning,Impression,34,Instagram,Stories,Female,18-24,Fitness,34,Campaign_34_Winter,10-07-2025,08-09-2025,26104.3,Other,36,Australia,South Kimberly,Health
10481,144,96a4a,16-07-2025,08:59:59,Morning,Impression,34,Instagram,Stories,Female,18-24,Health,34,Campaign_34_Winter,10-07-2025,08-09-2025,26104.3,Other,36,Australia,South Kimberly,Health
15728,92,3e340,31-05-2025,19:01:04,Evening,Click,4,Facebook,Carousel,Female,35-44,Gaming,4,Campaign_4_Summer,04-06-2025,08-08-2025,45326.6,Female,19,Japan,Stephenland,Food
15728,92,3e340,31-05-2025,19:01:04,Evening,Click,4,Facebook,Carousel,Female,35-44,Gaming,4,Campaign_4_Summer,04-06-2025,08-08-2025,45326.6,Female,19,Japan,Stephenland,News
15728,92,3e340,31-05-2025,19:01:04,Evening,Click,4,Facebook,Carousel,Female,35-44,Gaming,4,Campaign_4_Summer,04-06-2025,08-08-2025,45326.6,Female,19,Japan,Stephenland,Finance
17061,165,1b86d,20-05-2025,14:34:15,Afternoon,Impression,6,Facebook,Carousel,Male,25-34,Gaming,6,Campaign_6_Winter,21-06-2025,13-09-2025,78607.49,Female,24,Australia,Rasmussenberg,Fashion
17061,165,1b86d,20-05-2025,14:34:15,Afternoon,Impression,6,Facebook,Carousel,Male,25-34,Gaming,6,Campaign_6_Winter,21-06-2025,13-09-2025,78607.49,Female,24,Australia,Rasmussenberg,Gaming
17061,165,1b86d,20-05-2025,14:34:15,Afternoon,Impression,6,Facebook,Carousel,Male,25-34,Gaming,6,Campaign_6_Winter,21-06-2025,13-09-2025,78607.49,Female,24,Australia,Rasmussenberg,Finance
21036,127,88782,16-06-2025,04:12:14,Night,Impression,47,Facebook,Stories,Female,All,Gaming,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Male,23,United States,Jennychester,News
21036,127,88782,16-06-2025,04:12:14,Night,Impression,47,Facebook,Stories,Female,All,Travel,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Male,23,United States,Jennychester,News
21036,127,88782,16-06-2025,04:12:14,Night,Impression,47,Facebook,Stories,Female,All,Gaming,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Male,23,United States,Jennychester,Finance
21036,127,88782,16-06-2025,04:12:14,Night,Impression,47,Facebook,Stories,Female,All,Travel,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Male,23,United States,Jennychester,Finance
23083,155,9eeab,20-05-2025,02:42:39,Night,Impression,30,Facebook,Video,All,25-34,Food,30,Campaign_30_Winter,25-02-2025,10-05-2025,73911.29,Male,19,Canada,South Michele,Fashion
23083,155,9eeab,20-05-2025,02:42:39,Night,Impression,30,Facebook,Video,All,25-34,Food,30,Campaign_30_Winter,25-02-2025,10-05-2025,73911.29,Male,19,Canada,South Michele,Fitness
25952,53,0d9be,22-06-2025,19:55:39,Evening,Impression,13,Facebook,Stories,Female,25-34,Sports,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Male,43,India,North Douglas,News
25952,53,0d9be,22-06-2025,19:55:39,Evening,Impression,13,Facebook,Stories,Female,25-34,Sports,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Male,43,India,North Douglas,Sports
25952,53,0d9be,22-06-2025,19:55:39,Evening,Impression,13,Facebook,Stories,Female,25-34,Sports,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Male,43,India,North Douglas,Food
29409,171,40790,27-06-2025,09:39:36,Morning,Impression,13,Instagram,Stories,Male,All,Health,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Male,36,United States,South Heiditon,Lifestyle
35145,133,0429c,07-06-2025,08:28:15,Morning,Impression,30,Facebook,Video,Male,All,Technology,30,Campaign_30_Winter,25-02-2025,10-05-2025,73911.29,Male,26,United States,East Natashabury,Sports
35145,133,0429c,07-06-2025,08:28:15,Morning,Impression,30,Facebook,Video,Male,All,Health,30,Campaign_30_Winter,25-02-2025,10-05-2025,73911.29,Male,26,United States,East Natashabury,Sports
35145,133,0429c,07-06-2025,08:28:15,Morning,Impression,30,Facebook,Video,Male,All,Technology,30,Campaign_30_Winter,25-02-2025,10-05-2025,73911.29,Male,26,United States,East Natashabury,Fitness
35145,133,0429c,07-06-2025,08:28:15,Morning,Impression,30,Facebook,Video,Male,All,Health,30,Campaign_30_Winter,25-02-2025,10-05-2025,73911.29,Male,26,United States,East Natashabury,Fitness
37567,61,e3f22,01-07-2025,01:43:45,Night,Click,38,Instagram,Carousel,All,35-44,Sports,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Male,25,Canada,West Phillip,Fashion
37567,61,e3f22,01-07-2025,01:43:45,Night,Click,38,Instagram,Carousel,All,35-44,Photography,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Male,25,Canada,West Phillip,Fashion
39777,100,d01e3,16-06-2025,23:58:21,Evening,Impression,50,Instagram,Image,Female,25-34,Art,50,Campaign_50_Summer,02-07-2025,03-08-2025,47274.7,Female,17,United Kingdom,Nicoleburgh,Technology
39777,100,d01e3,16-06-2025,23:58:21,Evening,Impression,50,Instagram,Image,Female,25-34,Photography,50,Campaign_50_Summer,02-07-2025,03-08-2025,47274.7,Female,17,United Kingdom,Nicoleburgh,Technology
39777,100,d01e3,16-06-2025,23:58:21,Evening,Impression,50,Instagram,Image,Female,25-34,Art,50,Campaign_50_Summer,02-07-2025,03-08-2025,47274.7,Female,17,United Kingdom,Nicoleburgh,Fashion
39777,100,d01e3,16-06-2025,23:58:21,Evening,Impression,50,Instagram,Image,Female,25-34,Photography,50,Campaign_50_Summer,02-07-2025,03-08-2025,47274.7,Female,17,United Kingdom,Nicoleburgh,Fashion
39777,100,d01e3,16-06-2025,23:58:21,Evening,Impression,50,Instagram,Image,Female,25-34,Art,50,Campaign_50_Summer,02-07-2025,03-08-2025,47274.7,Female,17,United Kingdom,Nicoleburgh,Gaming
39777,100,d01e3,16-06-2025,23:58:21,Evening,Impression,50,Instagram,Image,Female,25-34,Photography,50,Campaign_50_Summer,02-07-2025,03-08-2025,47274.7,Female,17,United Kingdom,Nicoleburgh,Gaming
41216,142,4ecc6,05-07-2025,20:23:41,Evening,Impression,29,Facebook,Image,All,All,Finance,29,Campaign_29_Winter,16-07-2025,06-10-2025,19773.66,Male,32,United Kingdom,Jaredburgh,Fitness
41216,142,4ecc6,05-07-2025,20:23:41,Evening,Impression,29,Facebook,Image,All,All,News,29,Campaign_29_Winter,16-07-2025,06-10-2025,19773.66,Male,32,United Kingdom,Jaredburgh,Fitness
41216,142,4ecc6,05-07-2025,20:23:41,Evening,Impression,29,Facebook,Image,All,All,Finance,29,Campaign_29_Winter,16-07-2025,06-10-2025,19773.66,Male,32,United Kingdom,Jaredburgh,Technology
41216,142,4ecc6,05-07-2025,20:23:41,Evening,Impression,29,Facebook,Image,All,All,News,29,Campaign_29_Winter,16-07-2025,06-10-2025,19773.66,Male,32,United Kingdom,Jaredburgh,Technology
41216,142,4ecc6,05-07-2025,20:23:41,Evening,Impression,29,Facebook,Image,All,All,Finance,29,Campaign_29_Winter,16-07-2025,06-10-2025,19773.66,Male,32,United Kingdom,Jaredburgh,Fashion
41216,142,4ecc6,05-07-2025,20:23:41,Evening,Impression,29,Facebook,Image,All,All,News,29,Campaign_29_Winter,16-07-2025,06-10-2025,19773.66,Male,32,United Kingdom,Jaredburgh,Fashion
45687,190,4b1fd,09-06-2025,16:22:43,Afternoon,Impression,33,Facebook,Image,Male,18-24,Photography,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Male,24,United States,Herbertborough,Technology
45687,190,4b1fd,09-06-2025,16:22:43,Afternoon,Impression,33,Facebook,Image,Male,18-24,Technology,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Male,24,United States,Herbertborough,Technology
45687,190,4b1fd,09-06-2025,16:22:43,Afternoon,Impression,33,Facebook,Image,Male,18-24,Photography,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Male,24,United States,Herbertborough,Fitness
45687,190,4b1fd,09-06-2025,16:22:43,Afternoon,Impression,33,Facebook,Image,Male,18-24,Technology,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Male,24,United States,Herbertborough,Fitness
45687,190,4b1fd,09-06-2025,16:22:43,Afternoon,Impression,33,Facebook,Image,Male,18-24,Photography,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Male,24,United States,Herbertborough,Travel
45687,190,4b1fd,09-06-2025,16:22:43,Afternoon,Impression,33,Facebook,Image,Male,18-24,Technology,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Male,24,United States,Herbertborough,Travel
49558,199,62728,30-05-2025,08:07:17,Morning,Like,15,Instagram,Video,Male,25-34,Art,15,Campaign_15_Launch,21-03-2025,11-06-2025,85407.23,Male,25,United States,South Michaelbury,Art
49558,199,62728,30-05-2025,08:07:17,Morning,Like,15,Instagram,Video,Male,25-34,News,15,Campaign_15_Launch,21-03-2025,11-06-2025,85407.23,Male,25,United States,South Michaelbury,Art
6720,74,47df7,10-07-2025,09:44:41,Morning,Comment,17,Instagram,Image,Female,18-24,Finance,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Male,29,Australia,North Nathanielburgh,Technology
6720,74,47df7,10-07-2025,09:44:41,Morning,Comment,17,Instagram,Image,Female,18-24,Lifestyle,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Male,29,Australia,North Nathanielburgh,Technology
6720,74,47df7,10-07-2025,09:44:41,Morning,Comment,17,Instagram,Image,Female,18-24,Finance,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Male,29,Australia,North Nathanielburgh,Fitness
6720,74,47df7,10-07-2025,09:44:41,Morning,Comment,17,Instagram,Image,Female,18-24,Lifestyle,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Male,29,Australia,North Nathanielburgh,Fitness
6720,74,47df7,10-07-2025,09:44:41,Morning,Comment,17,Instagram,Image,Female,18-24,Finance,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Male,29,Australia,North Nathanielburgh,Sports
6720,74,47df7,10-07-2025,09:44:41,Morning,Comment,17,Instagram,Image,Female,18-24,Lifestyle,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Male,29,Australia,North Nathanielburgh,Sports
9002,66,d2628,21-07-2025,13:09:01,Afternoon,Impression,22,Facebook,Video,All,All,Photography,22,Campaign_22_Q3,17-03-2025,22-04-2025,35743.4,Other,33,Japan,Port Elizabeth,Gaming
9002,66,d2628,21-07-2025,13:09:01,Afternoon,Impression,22,Facebook,Video,All,All,Finance,22,Campaign_22_Q3,17-03-2025,22-04-2025,35743.4,Other,33,Japan,Port Elizabeth,Gaming
9002,66,d2628,21-07-2025,13:09:01,Afternoon,Impression,22,Facebook,Video,All,All,Photography,22,Campaign_22_Q3,17-03-2025,22-04-2025,35743.4,Other,33,Japan,Port Elizabeth,Travel
9002,66,d2628,21-07-2025,13:09:01,Afternoon,Impression,22,Facebook,Video,All,All,Finance,22,Campaign_22_Q3,17-03-2025,22-04-2025,35743.4,Other,33,Japan,Port Elizabeth,Travel
17135,175,3b938,07-07-2025,22:16:09,Evening,Impression,3,Facebook,Image,Male,25-34,Lifestyle,3,Campaign_3_Winter,04-05-2025,29-06-2025,14343.25,Female,45,Canada,Port Alec,Travel
17135,175,3b938,07-07-2025,22:16:09,Evening,Impression,3,Facebook,Image,Male,25-34,Fitness,3,Campaign_3_Winter,04-05-2025,29-06-2025,14343.25,Female,45,Canada,Port Alec,Travel
17352,31,a2121,21-05-2025,08:17:41,Morning,Like,21,Facebook,Image,Female,25-34,Fashion,21,Campaign_21_Winter,19-04-2025,22-06-2025,37290.81,Male,32,United Kingdom,Ruizborough,Health
17352,31,a2121,21-05-2025,08:17:41,Morning,Like,21,Facebook,Image,Female,25-34,Fashion,21,Campaign_21_Winter,19-04-2025,22-06-2025,37290.81,Male,32,United Kingdom,Ruizborough,Food
19373,132,87b22,15-06-2025,07:24:50,Morning,Impression,1,Facebook,Carousel,Female,18-24,News,1,Campaign_1_Launch,25-05-2025,23-07-2025,24021.32,Male,20,France,Lake Cameron,Fitness
19373,132,87b22,15-06-2025,07:24:50,Morning,Impression,1,Facebook,Carousel,Female,18-24,News,1,Campaign_1_Launch,25-05-2025,23-07-2025,24021.32,Male,20,France,Lake Cameron,Art
22138,102,cdd16,13-05-2025,06:14:56,Morning,Impression,46,Facebook,Image,All,25-34,Food,46,Campaign_46_Winter,10-05-2025,07-08-2025,94023.76,Female,29,United States,Tinafort,Lifestyle
22138,102,cdd16,13-05-2025,06:14:56,Morning,Impression,46,Facebook,Image,All,25-34,Fashion,46,Campaign_46_Winter,10-05-2025,07-08-2025,94023.76,Female,29,United States,Tinafort,Lifestyle
22138,102,cdd16,13-05-2025,06:14:56,Morning,Impression,46,Facebook,Image,All,25-34,Food,46,Campaign_46_Winter,10-05-2025,07-08-2025,94023.76,Female,29,United States,Tinafort,Fashion
22138,102,cdd16,13-05-2025,06:14:56,Morning,Impression,46,Facebook,Image,All,25-34,Fashion,46,Campaign_46_Winter,10-05-2025,07-08-2025,94023.76,Female,29,United States,Tinafort,Fashion
24678,29,b4221,22-07-2025,14:12:56,Afternoon,Impression,23,Instagram,Carousel,All,18-24,Lifestyle,23,Campaign_23_Winter,10-07-2025,02-10-2025,26001.67,Male,16,United States,Pughtown,Travel
24678,29,b4221,22-07-2025,14:12:56,Afternoon,Impression,23,Instagram,Carousel,All,18-24,News,23,Campaign_23_Winter,10-07-2025,02-10-2025,26001.67,Male,16,United States,Pughtown,Travel
32514,156,bdd05,28-05-2025,07:33:05,Morning,Impression,33,Instagram,Video,Female,18-24,Fitness,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Female,23,Canada,Simmonshaven,Photography
32514,156,bdd05,28-05-2025,07:33:05,Morning,Impression,33,Instagram,Video,Female,18-24,Health,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Female,23,Canada,Simmonshaven,Photography
32514,156,bdd05,28-05-2025,07:33:05,Morning,Impression,33,Instagram,Video,Female,18-24,Fitness,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Female,23,Canada,Simmonshaven,Gaming
32514,156,bdd05,28-05-2025,07:33:05,Morning,Impression,33,Instagram,Video,Female,18-24,Health,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Female,23,Canada,Simmonshaven,Gaming
32514,156,bdd05,28-05-2025,07:33:05,Morning,Impression,33,Instagram,Video,Female,18-24,Fitness,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Female,23,Canada,Simmonshaven,Lifestyle
32514,156,bdd05,28-05-2025,07:33:05,Morning,Impression,33,Instagram,Video,Female,18-24,Health,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Female,23,Canada,Simmonshaven,Lifestyle
40007,88,4515c,21-07-2025,23:29:49,Evening,Impression,20,Facebook,Image,Female,25-34,News,20,Campaign_20_Winter,17-02-2025,18-05-2025,98904.66,Female,43,United States,Lake Matthew,Food
40007,88,4515c,21-07-2025,23:29:49,Evening,Impression,20,Facebook,Image,Female,25-34,Travel,20,Campaign_20_Winter,17-02-2025,18-05-2025,98904.66,Female,43,United States,Lake Matthew,Food
40007,88,4515c,21-07-2025,23:29:49,Evening,Impression,20,Facebook,Image,Female,25-34,News,20,Campaign_20_Winter,17-02-2025,18-05-2025,98904.66,Female,43,United States,Lake Matthew,Sports
40007,88,4515c,21-07-2025,23:29:49,Evening,Impression,20,Facebook,Image,Female,25-34,Travel,20,Campaign_20_Winter,17-02-2025,18-05-2025,98904.66,Female,43,United States,Lake Matthew,Sports
